"ID","Hotel_Name","Location","Review"
"rn394135504","Cairo Restaurant","Kata Beach","we eat there twice was during the off peak season so it was not to busy service was quick and the food was delicious staff were friendly by Thai standards this is not the cheapest place to eat "
"rn391754328","Cairo Restaurant","Kata Beach","I dont think it deserve to wait 30 min of pepper steak that much + price of 400 BT for nothing Not recommanded You can try other places it has the taste of food and flavor"
"rn390004087","Cairo Restaurant","Kata Beach","Went there for a mixed plate and got a small sad mixture of dry meats with no dips or bread that cost quite a lot (by Phuket standards) Paid the bill and got the wrong change Convinced it wasnt a mistake by the way it More"
"rn389571477","Cairo Restaurant","Kata Beach","During our trip we mainly frequented to this place Having a lot of their restaurants in patong it's a place you can't miss The food was good the place was fairly clean and comfortable "
"rn389470954","Cairo Restaurant","Kata Beach","Good food however slightly noisy ambiance Staff was very helpful and attentive Alterations were made to our order as requested"
"rn388201477","Cairo Restaurant","Kata Beach","This is definitely the best Arab restaurant in the Patong area with the variety of many delicious foods to choose from Being an Arab guy myself I know how Arab food taste this place bring you the original flavor of the traditional real taste If More"
"rn382391161","Cairo Restaurant","Kata Beach","We would like to offer the best restaurant in patong beach phuket You will enjoy with a good time to visit here and will be back again as soon as well "
"rn381317043","Cairo Restaurant","Kata Beach","A very nice restaurant on a busy street The menu includes all the favourite middle eastern dishes The restaurant is run by very friendly Egyptians and service was very attentive I can reccomend this restaurant and will return "
"rn380461617","Cairo Restaurant","Kata Beach","I guess its the best Arabic restaurant in Phuket food quality so good the place is well Air conditioned and designed The staff are extremely friendly "
"rn580942297","Bondi Aussie Bar & Grill Phuket","Patong","Not bad not excellent just average The prices seem a little high for the quality of food There is a pool table and lots of Australian sports on the TV No toilet facilities here "
"rn580513348","Bondi Aussie Bar & Grill Phuket","Patong","We came here looking for some comfort food after traveling all day The schooner beers we ordered were just regular pints (if not smaller) and the portion sizes were very tiny considering the inflated price Our nachos came in a small bowl and qualified more More"
"rn579774449","Bondi Aussie Bar & Grill Phuket","Patong","I have been wanting to try this place for awhile so walked in to eat lunch today Ordered the Chicken Parmagian Burger and a beer The staff were very nice and very attentive However I knew there would be an issue when the order came More"
"rn579224635","Bondi Aussie Bar & Grill Phuket","Patong","Came here for a beer and some apps after a long day of travel The portions are way smaller then they sound which was very disappointing for the price you pay The nachos in particular were very small for the price Food was good just More"
"rn574487458","Bondi Aussie Bar & Grill Phuket","Patong","Our 2nd meal at this great restaurant was here in April 2017 and again today Ribs were outstanding and so nice to get a decent sized Greek salad Mark of a great restaurant when food and service are consistently great"
"rn573602260","Bondi Aussie Bar & Grill Phuket","Patong","Always nice to go to the Bondi Aussie Bar & Grill Phuket It's a relaxing atmostphere and the balcony with a tower of Singha Beer is a nice spot when you just want to enjoy the view of the people walking around doing their thing "
"rn571144370","Bondi Aussie Bar & Grill Phuket","Patong","My partner and I are visiting from Perth and after lots of spicy curries and heavy but delicious foods we decided to visit Bondi Aussie Bar and grill for some breakfast We are not fussy eaters - I would have been happy with a simple More"
"rn570186174","Bondi Aussie Bar & Grill Phuket","Patong","Food was amazing Great atmosphere and staff were very helpful and friendly If you’re going to have a desert the brownie was fab Would defo recommend "
"rn567848153","Bondi Aussie Bar & Grill Phuket","Patong","Me and my boyfriend came here for dinner and had a beef burger and chicken burger Both very very nice Portion was not small was normal Good price Quick service Happy and would return More"
"rn564164065","Bondi Aussie Bar & Grill Phuket","Patong","the place is nicely positioned in Patong and inside is clean and quite modern in design but for me that is where it ends the service was slow but that would be expected as they seemed to only have one young lady doing all the More"
"rn563440365","Bondi Aussie Bar & Grill Phuket","Patong","Took the kids for nachos ended up ordering a bit too much as the portions are not small I enjoyed the service and clean tables Food selection is vast will return soon Found specials on facebookMore"
"rn562397128","Bondi Aussie Bar & Grill Phuket","Patong","It’s a nice place to have a drink out on the balcony The service is good and the food was okay No bathroom facilities More"
"rn561470861","Bondi Aussie Bar & Grill Phuket","Patong","Great Aussie food Nice staff and a great location upstairs looking over shopping centre Food is always fresh and tastes like Australia"
"rn560974281","Bondi Aussie Bar & Grill Phuket","Patong","Visited Patong for the evening Decided on some ‘western’ food for a change Ordered fish and chips and the ‘piri piri’ chicken burger Portions were not huge but they were tasty and served up pretty quickly Not the cheapest dinner we’ve had here in Thailand More"
"rn559194547","Bondi Aussie Bar & Grill Phuket","Patong","This little bar and grill is kind of hidden away down one of the streets that looks all the same when you first go to Kathu beach area "
"rn557897347","Bondi Aussie Bar & Grill Phuket","Patong","First time went it was good decent ok food but the second time it was not edible Warmed up frozen chicken and the rest not much better Never again I complained but they only took the chicken wings off the bill We left everything "
"rn557869724","Bondi Aussie Bar & Grill Phuket","Patong","Nice central restaurant on top of the jungceylon entrance Great view to the mainstreet First time we had a burger great burger and a super fantastic milk shake but leave the bacon its really terrible Second time we had the ribs full pack awsome tender More"
"rn555963735","Bondi Aussie Bar & Grill Phuket","Patong","It is really good to stop by for a drink or two if you are shopping in Jungceylon You can sit on the balcony and watch people walking around "
"rn555460343","Bondi Aussie Bar & Grill Phuket","Patong","I orderd a Bondi Burger and a Bondi Ice Tea and i would do it again The food is good The only drawback is that they dont have a toilet just a bucket for guys to pee in "
"rn553670665","Bondi Aussie Bar & Grill Phuket","Patong","I reckon 1 of the best restaurants in patong great atmosphere with very good food Meals are quality"
"rn552136010","Bondi Aussie Bar & Grill Phuket","Patong","Situated upstairs just outside the Jungceylon shopping mall it is a good place to watch the world go by Having read the reviews on the food we decided just to pop in for drinks The service is the worst I have experienced in this area More"
"rn551655824","Bondi Aussie Bar & Grill Phuket","Patong","I do love this place The food is great it’s a nice place to come if you want something other than local food for a change But it’s very expensive for Thailand standards food for 3 people was more expensive than what I’d be willing More"
"rn551129414","Bondi Aussie Bar & Grill Phuket","Patong","The food and service is awful and the price is just insulting We dined here after our first choice was closed to accommodate a special Royal function The staff couldn't care less and were all gathered around the bar having a loud conversation I ordered More"
"rn544053728","Bondi Aussie Bar & Grill Phuket","Patong","I went in hoping to get a good burger and some good western food after eating lots of local Thai food the last several days The burger was terrible Not real beef way undercooked ham they called bacon bad cheese not fresh veggies just bad everything More"
"rn540559807","Bondi Aussie Bar & Grill Phuket","Patong","Probably the best garlic bread I've had in my life 100% recommend if you feel like an Aussie meal (the Parma burgers are off the chain) Really inviting staff "
"rn538919902","Bondi Aussie Bar & Grill Phuket","Patong","Came here first day in Phuket for something quick and easy Got the bondi Burger At about $17 Australian it was pricey for Phuket but the burger was pretty good nothing spectacular Go downstairs to Burger King and get a whopper if you don’t want More"
"rn538707899","Bondi Aussie Bar & Grill Phuket","Patong","Stopped in for a quick pint and the beer was good People were very nice but no women's restroom in the restaurant which was a bit of an inconvenience "
"rn536314989","Bondi Aussie Bar & Grill Phuket","Patong","We wanted to watch the Moto GP whilst we were away and couldnt go past the name really - Bondi Aussie Bar Anyway this place obviously comes alive at night but we sat at the bar stools in front of a big screen TV and More"
"rn535622707","Bondi Aussie Bar & Grill Phuket","Patong","We went there one evening as a break from gorging on Thai food Instead we gorged on Australian BBQ ribs and chicken The food is a little expensive but the portions are huge Use caution when ordering appetizers and a meal Food was very tasty More"
"rn528307145","Bondi Aussie Bar & Grill Phuket","Patong","We decided to come here tonight as we are a big fan of the one in Koh Samui - Yes it's a small chain however it does the best burgers (Highly recommend the Peri Peri Chicken Burger) Prices are reasonable and the staff are extremely More"
"rn523293133","Bondi Aussie Bar & Grill Phuket","Patong","Went here after reading the reviews and we were very underwhelmed The food is ok but only ok It's expensive for what it is There is much better options around"
"rn520980604","Bondi Aussie Bar & Grill Phuket","Patong","They have a good service its on the second floor of juncelyon mall recommend to order a bacon cheese burger "
"rn519692602","Bondi Aussie Bar & Grill Phuket","Patong","Good food clean restaurant friendly staff sports on tv screens around the restaurant inside and outside seating"
"rn506131358","Bondi Aussie Bar & Grill Phuket","Patong","Good location when wanting to go somewhere with familiar food & fellow Aussies Prices were not cheap & staff could barely speak or understand English "
"rn505119683","Bondi Aussie Bar & Grill Phuket","Patong","Went here looking for a good olde chicken Parma from Australia certainly found it and it was amazing but by far the highest priced meal we had the whole time in Patong Small serving as well Good atmosphere and good Aussie menu If u feel More"
"rn502517520","Bondi Aussie Bar & Grill Phuket","Patong","We were only in Patong for one evening Located just outside the shopping mall it was nicely air conditioned Kids enjoyed their burgers and my husband loved the steak sandwich Said it was one of the nicest flavours he had tasted Sports tv on and More"
"rn501064645","Bondi Aussie Bar & Grill Phuket","Patong","We came here for lunch The food came fast but it was not very good Greasy dry and the taste was bland My child's calamares was chewy and inedible The staff were not very pleasant I wouldn't recommend it or go back "
"rn499078253","Bondi Aussie Bar & Grill Phuket","Patong","I was disappointed in the Bondi Aussie Bar and Grill The 2 meals I had I thought where overpriced and on both occasions when I went to pay they gave me the wrong bill each time It's location is what gets you in in the More"
"rn498116301","Bondi Aussie Bar & Grill Phuket","Patong","Try the ""Bondi Burger"" But keep in mind you may not be able to fit out mouth around it It's huge But worth it Aussie feel and music Very nice "
"rn494710718","Bondi Aussie Bar & Grill Phuket","Patong","Just like a home pub in Sydney pool tables T V's Bars grog food and great service Friendly staff as soon as you walk in the make you feel welcome All kinds of food which we had a mixture of a few dishes and all were More"
"rn493549207","Bondi Aussie Bar & Grill Phuket","Patong","They have nice burgers i got the Peri Peri chicken burger & i wasn't disappointed Their meals are simple and filling "
"rn488985885","Bondi Aussie Bar & Grill Phuket","Patong","Great food huge servings and fast service Highly recommend the ribs they were delicious Servings were so huge even my husband struggled Central location great atmosphere "
"rn487640385","Bondi Aussie Bar & Grill Phuket","Patong","Go here if you need a hit of Australia its like being in a pub in Bondi and very good airconditioning "
"rn486255425","Bondi Aussie Bar & Grill Phuket","Patong","This place is in a great location easy to get to The food is okay we had the chicken strips the first time and that was nice but I had the beef burger the next time and that was awful It made me feel sick More"
"rn485858826","Bondi Aussie Bar & Grill Phuket","Patong","Decent pub at the entrance of joungceylon shopping mall Plenty of screens showing games all day long I had their signature burger which was pretty good Sadly they only have Fosters as tapped beer would be great if there would be more typical beers from More"
"rn484219691","Bondi Aussie Bar & Grill Phuket","Patong","Needing a break from Thai food we decided to check it out and see if it did Australia proud We where not dissapointed With good food and i would say one of the best views in Patong Service was quick and efficent servings where of More"
"rn483529427","Bondi Aussie Bar & Grill Phuket","Patong","Went here with some friends whilst on holidays Food was amazing we ate here quite a few time actually Staff were lovely and welcoming got the Aussie vibe that you miss when you are away good views of surroundings All in all would recommend "
"rn480822486","Bondi Aussie Bar & Grill Phuket","Patong","Very average choice bad service of personnel Very little portions only 2 half pieces of thin bread together with an omelet Cannot believe this is Australia standard too expensive Never again "
"rn476133655","Bondi Aussie Bar & Grill Phuket","Patong","Excellent if you want to dine out as an alternative to the abundance of Thai Food in Phuket The Burgers are awesome and affordable"
"rn475466855","Bondi Aussie Bar & Grill Phuket","Patong","We stopped after doing The Banga Walking Street in Patong Beach for a cocktail and some ""eats"" This is located above a mall so you're watching down onto the action which is cool This was typical but good bar fare mostly fried Fish and Chips More"
"rn472799166","Bondi Aussie Bar & Grill Phuket","Patong","After a few days in Thailand and eating mostly Thai Food (which is great) it was a nice change to have a western meal Chose the Ribs & Chicken Wings Snack - which was a huge serve Sat out on the balcony to get the More"
"rn469455585","Bondi Aussie Bar & Grill Phuket","Patong","Nice view of the street action outside Jongceylon I was missing some Australian beer on the drinking list Sevice minded personell and great steaks "
"rn460304740","Bondi Aussie Bar & Grill Phuket","Patong","Nice food nice service in a good location Staff are very polite just there is no bathroom for ladies"
"rn459607034","Bondi Aussie Bar & Grill Phuket","Patong","We wandered up wanting a bit of Aussie tucker and were not disappointed Very quiet - only three tables full so I was not expecting much but was pleasantly surprised We shared a bondi burger and a half rack of ribs and both were delicious More"
"rn459489869","Bondi Aussie Bar & Grill Phuket","Patong","I am not one to look for things to complain about when visiting a bar or restaurant but our visit here was unfortunately not a good experience We were served lukewarm flat beer I pointed this out to one of the staff who came back More"
"rn459423426","Bondi Aussie Bar & Grill Phuket","Patong","Made my first visit to Bondi last Saturday night completely unaware of the 'no alcohol' day across Phuket which was the reason Patong was deserted Putting that to one side I ordered the full Rack of Ribs and side salad to be washed down with More"
"rn459075319","Bondi Aussie Bar & Grill Phuket","Patong","Visited this restaurant for the first time although I have been to Patong many times Ordered a burger with blue chees and it was one the best I've had in Thailand More"
"rn458802607","Bondi Aussie Bar & Grill Phuket","Patong","We went to this bar to watch the famous green v mundine fight What we did not expect was the most amazing food cocktails and service The rack of ribs was one of the best we have ever eaten the onions rings were terrific actually More"
"rn457050481","Bondi Aussie Bar & Grill Phuket","Patong","I dont normally do food reviews but this one i felt needs attention Got the fish n chips and gf had the mixed salad Fish n chips was very low quality fish not fresh and super oily over fried batter chips were small serve The More"
"rn450324042","Bondi Aussie Bar & Grill Phuket","Patong","4 adults and 1 year old baby had fabulous food and drinks here highly recommended this place the food all came together and was pipping hot the staff couldn't do enough for us even supplied milk for my grandson when he started to get tired More"
"rn450027174","Bondi Aussie Bar & Grill Phuket","Patong","My girlfriend and I went to this bar as we wanted a burger and did not know where else to go to so we decided to give it a try The place itself could be nice as you get a view of the beginning of More"
"rn448267331","Bondi Aussie Bar & Grill Phuket","Patong","The food is very good I can recommend the ribs &a chicken combo The service personnel is very nice and helpful the best in Patong from our experience My only complaint would be that they close a bit too early as some football games run More"
"rn446209299","Bondi Aussie Bar & Grill Phuket","Patong","Super tough are the rumps worst steak ever The bacon burger was bland <f0><U+009F><U+0098><U+00A9> The house brew Cha La Wan ale is decent Summing up - Looks good from near far from good "
"rn445271511","Bondi Aussie Bar & Grill Phuket","Patong","Visited twice this week The chicken and ribs were tasty and plentiful Definitely worth a visit when near Bangla road Conveniently situated above the junceylon mall "
"rn444618624","Bondi Aussie Bar & Grill Phuket","Patong","Not too Famous in Patong yet but after 9 years here I saw every kind of prices with every kind of meat more than good for the price if you need proteins after a ""tough"" day of sun this is the place We recovered Surely come back More"
"rn437393027","Bondi Aussie Bar & Grill Phuket","Patong","Ate here a few times recommend steaks and rack of ribs burgers were also good service was very good also"
"rn436689116","Bondi Aussie Bar & Grill Phuket","Patong","This is my fave restaurant for ribs in Phuket The menu here is great and you can rely on being satisfied both on taste price and service The pictures say it all "
"rn434175928","Bondi Aussie Bar & Grill Phuket","Patong","Ladies just so you know there are no toilets for you here Only for the men That really bugged me food was expensive but tasty Good location and air conditioned "
"rn430164711","Bondi Aussie Bar & Grill Phuket","Patong","We really enjoyed our meals recommend to anyone Nice clean restaurant and friendly staffs That's why we came because my boyfriend is Aussie <f0><U+009F><U+0098><U+008B><f0><U+009F><U+0087><U+00B3><f0><U+009F><U+0087><U+00BF>"
"rn429580798","Bondi Aussie Bar & Grill Phuket","Patong","The food was quite expensive and completely horrible couldn't even eat the wedges The sour cream was off My expensive pineapple juice was from a bottle and horrible and I've been sick for hours They were playing Thai music in the ""Aussie"" bar They hardly More"
"rn429013341","Bondi Aussie Bar & Grill Phuket","Patong","I dined here twice the first time was great the staff were attentive and my meal was pleasant the second time a couple days later started off well Cold air-conditioning wifi cold fruit slushy and then it all went down hill from there I ordered More"
"rn426064797","Bondi Aussie Bar & Grill Phuket","Patong","We went for dinner and ordered spare ribs and chicken The chicken was really spicy We asked before to have all dishes not spicy So we asked them to take it back The waiter didn't say anything but served the ribs When I finished they More"
"rn425703518","Bondi Aussie Bar & Grill Phuket","Patong","Great place to go for a cheap meal that still looked an tasted good Had a pool table to relax and have a few more drinks while playing"
"rn424916468","Bondi Aussie Bar & Grill Phuket","Patong","I went into the Bondi Grill the first time because I saw a sign for a full English breakfast It was the same price as back home but I decided to treat myself It was good and varied Excellent sausages and bacon with a very More"
"rn422676627","Bondi Aussie Bar & Grill Phuket","Patong","Went here to watch the footy and had a few beers ( try the local craft beer very nice) We also had dinner there I had wedges with my beers and they were not good at all Our dinner meals were nice and we had quick More"
"rn421711290","Bondi Aussie Bar & Grill Phuket","Patong","We went to Bondi Aussie Grill as a change from Thai food The food was ok but expensive compared to Thai restaurants The menu is extensive and the staff friendly but we probably wouldn't go back More"
"rn421495954","Bondi Aussie Bar & Grill Phuket","Patong","This is the second visit to your establishment in two years Food is consistently well prepared and presented Staff courteous and friendly Good buzz maintained in restaurant with sport on many tv's available there Ribs are to die for More"
"rn421442133","Bondi Aussie Bar & Grill Phuket","Patong","Lunch out with friends from all around the world and the the words Aussie bar for lunch was mentioned so off we went service very attentive food usual assortment of pub grub but no Aussie beer Fosters was the closest but still not Australian bit More"
"rn420584282","Bondi Aussie Bar & Grill Phuket","Patong","This is a return visit without our baby to and enjoy the good ribs on offer Service is really quick in fact a little to fast to sit and enjoy a social meal It's a very fast turn around If you sit out then you More"
"rn419394077","Bondi Aussie Bar & Grill Phuket","Patong","We ate here one night to watch the footy and get some Aussie food - the food was yummy and it was cheaper than what we would have spent back home so I think that's really reasonable I would return More"
"rn417775908","Bondi Aussie Bar & Grill Phuket","Patong","On arrival we were seated where we wanted outside Ordered drinks appetizers and mains Everything came out quickly we wernt left waiting The chicken tenders appetizer my husband ordered lived up to the tender in the name and were delicious The ribs were great even More"
"rn416038681","Bondi Aussie Bar & Grill Phuket","Patong","Firstly it must be noted that the food at Bondi is exceptional However the staff are indifferent and show zero respect for repeat customers The quality of the food is derived from The Cliff restaurant which shares the same owner We spent > $30k baht More"
"rn413004696","Bondi Aussie Bar & Grill Phuket","Patong","Terrible service staff laughed at our table and made degrading remarks about us whilst we were standing behind them Manager didn't care Bad foodMore"
"rn411254577","Bondi Aussie Bar & Grill Phuket","Patong","Expensive meals average service and beware of the spaghetti bolognese Both my daughter and I ended up in Bangkok hospital Phuket with confirmed food poisoning from our meals More"
"rn407376949","Bondi Aussie Bar & Grill Phuket","Patong","The service was terrible and the spaghetti and wedges were unedible drinks were not cold and overpricedMore"
"rn404710752","Bondi Aussie Bar & Grill Phuket","Patong","We've been here several times The food is good and it's nice and clean They have plenty of TVs around so you can watch Aussie sport while you're here The air conditioning is chilled and so are the drinks If you get a tourist More"
"rn399236937","Bondi Aussie Bar & Grill Phuket","Patong","Nice for a change to Thai food and perfect for a quick lunch Good food and great service from the lovely staff Kids menu too which is hard to find in Patong"
"rn396665829","Bondi Aussie Bar & Grill Phuket","Patong","Ate here before a night out with friends whilst in the area diving Great food and good service the waiter was still learning but was very willing and couldn't do enough for us Would go back without hesitation "
"rn394005535","Bondi Aussie Bar & Grill Phuket","Patong","We actually ate here 2 nights in a row after a week of Thai food it was nice to get some decent western food that wasn't extortionately over priced and was truly delicious The peri peri chicken burger was fantastic the ribs and onion rings More"
"rn390030679","Bondi Aussie Bar & Grill Phuket","Patong","Great place to relax and watch AFL Served by Som who was friendly and provided excellent service Meals delicious and promptMore"
"rn389076400","Bondi Aussie Bar & Grill Phuket","Patong","Great atmosphere and friendly staff NRL and all other sports us Aussies watch at home day to day up on the flat screens :) the food is amazingly yummy Can't say a bad thing about this place :) Aussie Aussie Aussie Oi Oi More"
"rn388003682","Bondi Aussie Bar & Grill Phuket","Patong","Peri peri chicken burger and the ribs were favourites amongst our group of mates who came and ate here at least 5 times on the trip Good food were you can catch any sport your into without having the loud bands playing in your ears More"
"rn387295215","Bondi Aussie Bar & Grill Phuket","Patong","This bar and grill is right in the middle of the Patong shopping precinct It has a good selection of Aussie and Thai beers and some good value for money snacks It has plenty of TV screens with AFL NRL and Rugby Union matches if More"
"rn386438665","Bondi Aussie Bar & Grill Phuket","Patong","Had a T bone steak here tonight and it was very good The price for steak french frys small slaid and orange juce was just under 1000 baht The size of the steak was good and not bad for the price The place was clean More"
"rn386280173","Bondi Aussie Bar & Grill Phuket","Patong","Good central location and large screen to watch sport Disappointing portion sizes and the cost was quite expensive Amazed to discover that this venue does not have females toilets and you are made to walk up and down quite a number of stairs back to More"
"rn385503605","Bondi Aussie Bar & Grill Phuket","Patong","I ordered chicken Piri Piri burger which tastes a bit spicy but yeah very yummy for me We were there for nearly 3 hours to watch AFL match I felt kind of awkward to sit for that long in the restaurant but believe me staff More"
"rn384302933","Bondi Aussie Bar & Grill Phuket","Patong","Went here specifically to watch the AFL Unfortunately the food was hit and miss My calamari was average and the salad was boring (lettuce with a few peppers and cherry tomatoes for decoration) My son had a Parma which he liked and my eldest had More"
"rn384300380","Bondi Aussie Bar & Grill Phuket","Patong","Walking around Patong Beach my wife and I noticed this restaurant and thought lets check it out Being Aussie and all I figured it would be a nice change to all the Thai food we have been eating First thing we noticed it was pretty More"
"rn383380017","Bondi Aussie Bar & Grill Phuket","Patong","Deciding that Bangla Rd wasn't for us and hearing about this place we hunted it out and were happy that we did Som was our waitress who was very attentive and very friendly All the staff were great and watching how well they worked together More"
"rn383000439","Bondi Aussie Bar & Grill Phuket","Patong","There we were in 35 °C heat & looked to the skies & saw the signs beckoning us up the concrete steps to this little oasis in Patong Upon entering we were warmly greeted by all of the members of staff We only wanted a More"
"rn566580428","Natalie's Restaurant","Kata Beach","We visited this restaurant for both dinner and breakfast For dinner we had a large group of 10+ people ranging from 8 months to 69 years Dishes included fried rice (naturally) soup green curry chicken sate skewers with all parties very happy with their food More"
"rn546301877","Natalie's Restaurant","Kata Beach","Been there before and we liked the food and service prices it did not desapont U s again Cheep and Good honest thai food "
"rn524212571","Natalie's Restaurant","Kata Beach","We had a large group ranging ffrom 18mths to 70yo we came here probably 4 nights during our10nigh stay and enjoyed everymeal The staff entertained the kids even taking the stroller for a walk while we ate HIGLY recomend "
"rn512244086","Natalie's Restaurant","Kata Beach","This restaurant could be overlooked when you are in Kata beach especially considering its on a side street However the effort made to go here is well worth it I had the best satay chicken ever plus bbq squid and chocolate mouse The variety is More"
"rn512072456","Natalie's Restaurant","Kata Beach","Howdy I've had a lot of Thai food and I love this restaurant The prices are great and the staff and food is wonderful The location is close to Kata beach across from ""those elephants "" and a little down the ally\street on the left More"
"rn479631173","Natalie's Restaurant","Kata Beach","The guys on the street who entice you into the restaurant are characters and friendly Check your bill so youre not overcharged though Food was nice and not too spicy Atmosphere was lively :)"
"rn477598719","Natalie's Restaurant","Kata Beach","Didn't think there was anything special here was ok in an early evening after a wander for a quick drink and spring roll A little to open at the front thus allowing every flying crawling and biting in erect entrance stops you relaxing to be More"
"rn476303720","Natalie's Restaurant","Kata Beach","This was my first email in Thailand Went for a little walk from the hotel for lunch and landed on this place They had a ""happy hour menu"" even though it was about 1pm Pad Thai with chicken was only 99 Baht (less the $3 More"
"rn475970901","Natalie's Restaurant","Kata Beach","We was a family with 6 persons the food was terrible bad Got served wicked tomatoes and meat The price was the same like the in the best restaurants around Afterwards one of my kids get sick Therefore no reason to visit this restaurant "
"rn462848908","Natalie's Restaurant","Kata Beach","Ordered three dishes from a less than interested waitress Been on and off the toilet since It's definitely this restaurant/ food as haven't eaten since yesterday 14 hours "
"rn462413050","Natalie's Restaurant","Kata Beach","We were tempted by the king prawns & lobsters at the entrance & looking around us so we're the other customers As with most restaurants here the appetizers were very good but huge (we should have shared ) & the Penang curry very nice The loos More"
"rn461106661","Natalie's Restaurant","Kata Beach","Had dinner one evening breakfast the following day Evening meal food was 'ok' garlic and pepper chicken was surprisingly bland and lacked the flavour punch green curry well and truly toned down chilli wise Breakfast certainly not the cheapest around 'omelette' fried in age old More"
"rn460788592","Natalie's Restaurant","Kata Beach","My husband and i were very impressed with the staff food and the warm welcoming we made it our every day place to go to the staff very warm they make you feel like family highly recommend a visit as you will keep going back the staff More"
"rn458308484","Natalie's Restaurant","Kata Beach","Yes its all same as Tony M mentioned but i liked it- every time was ordering something dif and always good(fresh sea food) Staff nice and friendly "
"rn455588732","Natalie's Restaurant","Kata Beach","Two and a half years ago we ate here and it was really good so we came back for another meal Big Big mistake First of we sat down and younster with bleached orange hair with a chip on his shoulder and an attitude to match More"
"rn454857280","Natalie's Restaurant","Kata Beach","What's interesting is that most of the restaurants in this area use the exact same menu They must have gotten a break on the pricing by ordering together The food here is great The prices are much higher than you will pay for the same More"
"rn446546066","Natalie's Restaurant","Kata Beach","Last year we ate here a few times and we were pretty satisfied Now we came back for Christmas and decided to visit again This time it was terrible the service was ok but nobody like the food Will not comeback "
"rn445637838","Natalie's Restaurant","Kata Beach","Just great from our last time three years ago though even the place had changed it took us almost a week to find it "
"rn442553944","Natalie's Restaurant","Kata Beach","we ate dinner here twice while we in Phuket and found the food really good cooked nicely the hawkers do come up to your table selling their wares but they weren't pushy once you said no they left you alone"
"rn435036437","Natalie's Restaurant","Kata Beach","Firstly the 30% discount free rice salad bar and water were completely necessary to draw customers in As were the pushy hustlers who aggressively advertised and shoved a menu in your hands as soon as they caught your glances I would have preferred for the More"
"rn434944674","Natalie's Restaurant","Kata Beach","We compared the different choice of Sea-Food in the area and finally went to eat at Nathalie's Restaurant The fishes the shrimps prawns crabs etc where very fresh They even cooked exactly that way how we asked for (steamed but not to much ) and More"
"rn433604107","Natalie's Restaurant","Kata Beach","Wandered down this side street to be mithered by people from every restaurant Eventually picked Natalie Efficient but the waiter stood by the table after he had passed the menu which made you feel uncomfortable and rushed Food was average I had glass noodles with More"
"rn433459744","Natalie's Restaurant","Kata Beach","Nice and good place to go for dinner and lunch Very nice staff taking care of us and the kids We think every one should go there at least one time in a week stay "
"rn424027903","Natalie's Restaurant","Kata Beach","A great night out - 13 of my family had dinner here The service was great - they did deals to attract us in We had the best night - dancing and singing with the staff too The freshly cooked seafood (whole fish squid & More"
"rn422686193","Natalie's Restaurant","Kata Beach","Eaten here many times over the years Staff are friendly Natalie stands outside the restaurant encouraging people to visit - she is a character full of fun speaking in her funny American accent Food is always nice and very reasonable - a nice place to More"
"rn421361314","Natalie's Restaurant","Kata Beach","Food was excellent The staff were very welcoming took the time to play with our daughter and even helped feed her lunch Highly recommend"
"rn419904940","Natalie's Restaurant","Kata Beach","Well we had the discount offered and the first night was terrific and great fun playing their games too but the second night's food poisoning from chicken was NOT good and lost me three days of eating and a couple of days feeling pretty low "
"rn419393998","Natalie's Restaurant","Kata Beach","After many family trips to Phuket we always end up back at Natalies Every time we go they remember us and treat us like family "
"rn417740043","Natalie's Restaurant","Kata Beach","We ordered mushroom bruschetta and Spring rolls The Spring rolls were dripping with oil We ordered cheese sticks off the kids menu but when they came out they were fish sticks so my daughter wouldn't eat them My husband ordered fillet Mignon More"
"rn416925652","Natalie's Restaurant","Kata Beach","Ate at both Natalie restaurants and both were great Good service well priced and very nice food ALOY MAK MAK"
"rn416742051","Natalie's Restaurant","Kata Beach","We visited natalie's for dinner and there was too much crowd in the next restaurant so we thought of going to this as they had pretty decent amount of crowd here They offered good discounts on overall bill along with free salad Loved their cherry More"
"rn413811988","Natalie's Restaurant","Kata Beach","Went to Natalie's last night for late Dinner & the food was very tasty & service was ok Free salad bar is not worth looking at"
"rn411722065","Natalie's Restaurant","Kata Beach","The meals we ate here were excellent Cheap tasty food and excellent service Just across the road from Kata beach resort "
"rn407894871","Natalie's Restaurant","Kata Beach","I come to this restaurant everytime I'm at Kata Beach Was last here in Aug 2014 and nothing has changed Food is still great prices still the same The tom yam goong is the best I've ever had The pad thai is excellent too and More"
"rn402849058","Natalie's Restaurant","Kata Beach","I ate in this place several times during my stay here Food is the standard mix of Thai Italian or sea food Prices slightly cheaper than average for Kata but prices are really inflated in this tourist resort - don't expect to eat for pennies More"
"rn402832690","Natalie's Restaurant","Kata Beach","Amazing seafood at this place given there are so many places to choose from The service was very good and they wanted to please We had crab yellow curry and prawns in garlic and Pepper delicious "
"rn401825908","Natalie's Restaurant","Kata Beach","Had 7 meals at this place opposite Kata Beach Spa and Resort Really enjoyed all my Thai meals as did my partner who mainly ate Paddthai Service was ok and very friendly staff Happy to recommend Natalie's "
"rn398734632","Natalie's Restaurant","Kata Beach","We found the food and prices reasonable the staff were friendly and service was good Discount on food was good"
